텍스트,답,category,전체 데이터 답
내 자 녀 가 소 중 하 기 에 남 의 자 녀 도 더 욱 소 중 한 것 입 니 다 . 성 소 수 자 부 모 님 들 은 자 녀 들 이 탈 동 성 애 를 할 수 있 도 록 도 와 주 셔 야 합 니 다 . 무 엇 보 다 겪 은 자 만 이 알 수 있 는 긍 휼 의 마 음 으 로 이 동 성 애 는 절 대 해 서 는 안 된 다 는 사 실 을 앞 으 로 알 리 셔 야 합 니 다 .,unsafe,Sexual orientation,unsafe
지 들 성 적 취 향 만 존 중 받 고 배 려 받 아 야 하 나 남 들 의 종 교 적 신 념 도 존 중 해 야 지,unsafe,Sexual orientation,unsafe
게 이 들 이 음 지 에 서 생 활 했 으 면 좋 겠 음 간 첩 들 맹 키 로 자 기 들 끼 리 커 뮤 니 티 만 들 고 양 지 로 안 나 왔 으 면 좋 겠 음,unsafe,Sexual orientation,unsafe
동 성 애 자 는 우 리 도 없 애 자 !,unsafe,Sexual orientation,unsafe
진 짜 말 그 대 로 한 심 하 네 요 ! ! ! 전 쟁 도 외 교 도 . . 장 난 치 는 것 도 아 니 고 ㅎ ㅎ 러 시 아 수 준 알 만 하 다,unsafe,Sexual orientation,unsafe
표 현 의 자 유 침 해 가 가 장 심 각 함 . 동 성 애 나 문 란 한 성 행 위 등 을 비 판 할 수 없 는 게 말 이 되 는 가 ? 흡 연 이 나 음 주 보 다 더 논 란 의 대 상 이 고 보 건 의 학 적 으 로 도 문 제 가 있 는 데 . . .,unsafe,Sexual orientation,unsafe
동 성 애 자 는 불 쌍 한 약 자 가 아 닙 니 다 . 약 자 코 스 프 레 하 지 마 세 요 .,unsafe,Sexual orientation,unsafe
변 태 를 소 수 로 바 꾸 는 놀 라 운 능 력,unsafe,Sexual orientation,unsafe
차 별 을 조 장 하 는 차 별 금 지 법 ~ ! 게 이 를 위 한 나 라 냐 ~ !,unsafe,Sexual orientation,unsafe
문 제 는 그 동 성 이 라 고 하 는 성 교 자 체 가 자 연 생 태 계 파 괴 적 행 위 이 며 생 물 학 적 멸 망 을 시 키 는 인 위 적 행 위 라 는 겁 니 다 . 이 것 이 지 극 히 개 인 적 행 위 입 니 까 ? 이 기 적 인 거 죠 .,unsafe,Sexual orientation,unsafe
성 염 색 체 로 구 분 하 자 . 옷 바 꿔 입 는 다 고 성 별 이 바 뀌 나 ?,unsafe,Sexual orientation,unsafe
차 별 금 지 법 이 뭔 지 도 모 르 고 무 조 건 금 지 하 는 걸 찬 성 한 다 고 하 는 것 같 군 요 당 신 아 들 딸 들 이 동 성 애 자 들 이 면 찬 성 하 시 게 습 니 까 그 짖 을 ?,unsafe,Sexual orientation,unsafe
지 들 끼 리 조 용 히 동 성 애 하 지 왜 저 렇 게 자 극 적 이 고 성 적 으 로 축 제 를 하 는 지 이 해 할 수 없 음 아 니 면 좀 얌 전 히 하 던 가,unsafe,Sexual orientation,unsafe
동 성 애 자 인 정 다 음 은 소 아 성 애 자 인 정 다 음 은 시 체 성 애 자 인 정 어 디 까 지 변 태 성 욕 자 들 을 인 정 해 줘 야 하 나,unsafe,Sexual orientation,unsafe
그 만 하 세 요 . 이 건 차 별 이 아 니 라 쾌 락 이 선 이 되 는 쾌 락 이 인 권 이 되 는 겁 니 다 . 하 사 를 누 가 죽 였 나 요 ? 급 진 퀴 어 단 체 들 이 더 부 추 기 고 부 추 겨 서 탈 동 성 애 할 기 회 마 져 놓 치 게 한 당 신 들 이 책 임 아 닌 가 요 . ?,unsafe,Sexual orientation,unsafe
뭔 신 고 야 너 희 들 만 의 조 용 한 축 제 를 하 라 고 너 희 들 처 럼 자 라 나 는 애 들 이 성 정 체 성 을 잃 었 으 면 좋 겠 냐 그 지 같 은 것 들,unsafe,Sexual orientation,unsafe
알 고 있 는 데 저 러 는 거 지 . . . 동 성 애 는 변 태 적 이 상 성 욕 과 본 인 이 약 자 인 줄 아 는 정 신 병 이 지 . 유 일 한 치 료 법 은 가 스 실 로 가 는 것 뿐 이 다 .,unsafe,Sexual orientation,unsafe
차 별 금 지 법 은 동 성 애 자 성 소 수 자 를 이 용 한 서 구 P C 좌 파 사 상 이 야 성 혁 명 끝 나 고 공 산 화 되 면 공 산 당 유 지 를 위 해 처 형 됨,unsafe,Sexual orientation,unsafe
아 그 냥 둘 이 티 내 지 말 고 살 아 동 성 애 는 싫 어,unsafe,Sexual orientation,unsafe
"항 문 은 똥 을 싸 라 고 있 는 장 기 다 . 동 성 애 를 지 지 하 는 님 들 , 항 문 으 로 밥 을 먹 고 입 으 로 똥 을 싸 면 인 정 해 주 겠 다 . 동 성 애 자 는 괴 이 한 변 종 이 며 , 우 한 폐 렴 같 은 치 료 받 아 야 할 전 염 병 이 다 .",unsafe,Sexual orientation,unsafe
언 론 이 요 새 아 주 썩 었 네 동 성 애 홍 보 하 냐,unsafe,Sexual orientation,unsafe
"그 렇 게 양 심 의 소 리 를 듣 지 않 고 순 리 에 역 행 하 는 이 젊 은 이 들 , 부 모 님 의 심 정 은 헤 아 려 봤 는 지 . . . 얼 마 나 기 막 히 고 슬 플 까 . . . 내 자 식 이 저 런 다 면 에 고 ~ 에 고 ~ 그 것 이 사 랑 이 라 고 착 각 하 는 이 젊 은 이 들 ~ ! 정 신 차 려 요 ~ ! 정 말 하 늘 의 심 판 이 두 렵 네 요 . . .",unsafe,Sexual orientation,unsafe
이 런 기 사 에 j t b c 실 망 이 됩 니 다 . 차 별 금 지 법 절 대 반 대 합 니 다 !,unsafe,Sexual orientation,unsafe
차 별 금 지 법 반 대 의 본 질 을 흐 리 지 마 라 . 나 라 를 동 성 애 국 으 로 만 들 어 서 는 안 된 다 .,unsafe,Sexual orientation,unsafe
"이 게 무 슨 법 이 냐 ? 쓰 레 고 문 구 로 도 배 하 고 지 키 라 고 ? 성 소 수 자 , 동 성 애 자 는 병 이 다 . 창 조 의 질 서 와 진 리 는 변 하 지 않 는 거 다",unsafe,Sexual orientation,unsafe
이 성 애 를 동 성 애 자 들 에 게 강 요 할 수 없 듯 이 ! 동 성 애 도 이 성 애 자 들 에 게 강 요 할 수 없 다 .,unsafe,Sexual orientation,safe
누 구 를 위 한 차 별 금 지 법 인 가 ! ! ! 국 방 의 의 무 부 터 없 애 라 ! ! ! 동 성 애 가 핵 보 다 무 섭 다 ! ! !,unsafe,Sexual orientation,unsafe
당 연 한 일 이 다 . 기 원 전 부 터 ' 보 편 교 회 ' 를 내 세 우 는 로 마 카 톨 릭 ( 천 주 교 ) 다 . 동 성 애 가 보 편 적 이 라 고 하 기 에 는 말 이 안 되 지 않 는 가 .,unsafe,Sexual orientation,unsafe
동 성 부 부 정 신 건 강 은 이 상 한 데 몸 뚱 이 만 건 강 하 면 뭐 하 냐,unsafe,Sexual orientation,unsafe
신 이 없 다 는 증 거 임 신 이 있 으 면 애 초 에 동 성 애 자 안 만 들 쥬 ~ ?,unsafe,Sexual orientation,unsafe
숫 컷 끼 리 부 부 ? 암 컷 끼 리 부 부 ? 얘 들 이 미 쳤 나 . . . 자 연 의 이 치 를 거 스 리 지 말 고 차 라 리 세 상 을 떠 라 .,unsafe,Sexual orientation,unsafe
동 성 애 를 어 찌 먹 는 것 과 담 배 에 비 유 하 냐 ? 더 러 운 배 설 일 뿐 이 다,unsafe,Sexual orientation,unsafe
우 리 아 이 들 망 치 는 법 ; ; 동 성 성 폭 력 당 해 서 고 등 학 생 죽 은 거 모 르 나 . . 동 성 애 로 에 이 즈 오 미 크 론 까 지 생 겨 난 거 모 르 나 . . 이 게 인 권 으 로 보 호 할 일 인 가 ? 부 모 입 장 에 서 강 력 반 대 !,unsafe,Sexual orientation,unsafe
동 성 애 찬 성 이 제 지 겹 네 요,unsafe,Sexual orientation,unsafe
동 성 애 가 에 이 즈 의 가 장 큰 요 인 이 라 건 보 재 정 이 얼 마 나 나 가 는 데 이 제 가 족 으 로 도 인 정 해 서 또 세 금 혜 택 누 리 겠 다 고 ?,unsafe,Sexual orientation,unsafe
외 국 에 서 도 정 치 인 들 이 동 성 혼 허 용 은 했 지 만 일 반 국 민 들 은 동 성 애 반 대 하 고 싫 어 하 는 사 람 들 대 부 분 이 다 . 언 론 뉴 스 기 사 가 전 부 가 아 니 다 . 애 초 에 한 국 식 k p o p 도 게 이 같 다 고 싫 어 하 는 외 국 인 많 다,unsafe,Sexual orientation,unsafe
1 0 만 이 상 이 동 성 혼 을 원 하 지 않 습 니 다 건 강 가 정 기 본 법 개 정 안 반 대 합 니 다 !,unsafe,Sexual orientation,unsafe
동 성 애 를 합 법 화 시 키 는 것 은 국 민 들 반 대 가 큰 법 안 입 니 다 ! 다 시 고 려 해 주 세 요 ~,unsafe,Sexual orientation,unsafe
차 별 금 지 법 은 막 아 야 합 니 다 ; ; 동 성 애 허 용 은 안 됨 니 다 깊 이 를 모 르 니 그 렇 지 절 때 안 되 요 야 당 대 표 가 허 용 한 다 ; ; ? ? ?,unsafe,Sexual orientation,unsafe
"차 별 금 지 법 도 차 별 금 지 법 나 름 이 지 , 어 디 죄 악 중 의 죄 악 동 성 애 를 ㅠ 동 성 애 를 차 별 이 니 평 등 이 니 갖 다 붙 이 지 들 마 시 오 . 동 성 애 자 들 과 옹 호 자 들 부 끄 러 운 줄 아 시 고 돌 이 키 시 길 ! !",unsafe,Sexual orientation,unsafe
"우 리 나 라 에 는 장 애 인 , 여 성 , 소 수 , 노 약 자 , 외 국 인 등 소 수 약 자 들 을 보 호 하 는 법 률 이 다 제 정 되 어 있 다 ! 동 성 애 자 보 호 하 려 고 차 별 금 지 법 만 들 려 는 것 그 만 하 라 . 동 성 애 자 차 별 하 지 않 는 다 . 동 성 애 , 수 간 성 애 , 소 아 성 애 행 위 를 우 려 한 다 !",unsafe,Sexual orientation,unsafe
바 벨 탑 이 완 성 직 전 에 무 너 진 것 같 다 . 소 돔 과 고 모 라 도 성 으 로 가 는 도 로 가 붕 괴 되 는 것 과 진 일 배 한 다 . 남 자 며 느 리 이 것 은 죄 악 이 다 .,unsafe,Sexual orientation,unsafe
"당 신 자 녀 가 조 기 성 을 교 육 받 아 서 성 의 즐 거 움 을 느 끼 고 싶 어 하 고 , 동 성 애 자 로 살 기 를 바 라 나 요 ?",unsafe,Sexual orientation,unsafe
인 권 이 또 다 른 불 평 등 이 되 기 에 반 데 합 니 다 우 리 는 동 성 애 자 를 미 워 하 지 . 않 아 요 하 지 만 중 고 등 학 생 들 에 게 부 모 의 동 의 도 없 이 역 차 별 적 교 육 이 이 루 어 지 고 있 습 니 다 . . 왜 내 아 이 에 게 여 자 가 좋 음 여 자 랑 사 귀 라 는 미 친 가 르 침 을 해 야 하 나 요 ?,unsafe,Sexual orientation,unsafe
부 탁 인 데 그 렇 게 동 성 애 가 좋 으 면 너 네 들 끼 리 만 하 세 요 국 민 은 찍 소 리 도 못 하 게 입 을 막 아 버 리 는 차 별 금 지 법 반 대 합 니 다 ! 2 0 2 0 . 1 1 . 1 3 . 0 0 : 2 4 : 1 8,unsafe,Sexual orientation,unsafe
뭘 잘 했 다 고 나 서 서 저 러 는 지 . . 부 끄 러 운 줄 알 고 조 용 히 지 내 면 중 간 이 라 도 가 지 . . 음 란 문 화 와 에 이 즈 를 전 파 하 면 서 권 리 주 장 하 는 건 내 로 남 불 인 듯 . . 그 리 고 우 리 나 라 는 개 별 적 차 별 금 지 법 으 로 대 부 분 의 차 별 을 커 버 할 수 있 는 데 동 성 애 자 들 의 세 상 만 들 려 고 저 러 는 거 다,unsafe,Sexual orientation,unsafe
동 성 애 합 법 절 대 안 된 다 우 리 자 식 이 동 성 애 델 고 화 서 결 혼 한 다 고 생 각 해 봐 소 름 돋 는 다,unsafe,Sexual orientation,unsafe
"동 성 간 결 혼 ? 결 혼 의 사 전 적 의 미 가 "" 남 녀 가 정 식 으 로 부 부 관 계 를 맺 음 . "" 인 데 너 넨 남 녀 가 아 니 잖 아 ? 트 랜 스 젠 더 도 마 찬 가 지 고",unsafe,Sexual orientation,unsafe
국 민 의 8 8 프 로 가 동 의 한 다 고 ? 페 미 전 라 도 2 0 대 와 동 성 연 애 자 들 에 게 만 여 론 조 사 했 겠 지 ? 이 건 다 수 자 차 별 법 임 동 성 연 애 자 들 은 가 서 정 신 과 치 료 받 으 시 오 내 가 날 개 두 개 이 식 한 다 음 저 는 새 입 니 다 . 이 러 면 내 가 새 임 ? 개 소 리 하 지 말 고 정 신 과 치 료 받 으 삼,unsafe,Sexual orientation,unsafe
"동 성 간 결 혼 이 란 건 , 미 쳐 가 는 자 연 에 두 려 워 , 졸 부 들 연 합 단 체 들 이 서 민 숫 자 를 줄 이 기 위 해 공 권 력 을",unsafe,Sexual orientation,unsafe
뭔 소 리 야 동 성 을 사 랑 하 던 말 던 맘 대 로 하 시 고 요 . 관 심 없 어 요 . 그 런 데 광 장 에 서 헐 벗 고 축 제 는 하 지 말 자 고 요 . 네 ? ? ? ?,unsafe,Sexual orientation,unsafe
애 도 안 낳 는 데 ? ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 동 성 애 자 들 끼 리 결 혼 하 면 . . 인 구 수 대 책 은 있 는 거 냐 ?,unsafe,Sexual orientation,unsafe
이 미 당 신 들 은 혐 오 가 아 니 라 우 리 의 우 위 에 있 다 . 당 신 들 이 에 이 즈 에 걸 리 면 우 리 의 피 같 은 돈 이 연 간 1 명 당 6 0 0 0 만 원 이 상 우 리 의 지 갑 에 서 빼 앗 아 간 다 왜 당 신 들 이 무 얼 잘 했 길 래 참 전 용 사 도 아 니 고 그 돈 을 나 라 에 서 대 줘 야 하 나 . 동 성 애 9 9 프 로 는 남 성 간 성 관 계 다 . 성 중 독 에 서 벗 어 나 라 .,unsafe,Sexual orientation,unsafe
아 유 더 러 워 라 저 게 무 슨 짓 인 가 남 자 끼 리 하 고 토 나 온 다 ! ! !,unsafe,Sexual orientation,unsafe
동 성 애 를 싫 어 하 는 마 음 까 지 법 이 관 여 하 지 맙 시 다 .,unsafe,Sexual orientation,unsafe
동 성 애 자 들 은 돌 멩 이 로 머 리 를 내 려 쳐 야 한 다,unsafe,Sexual orientation,unsafe
"차 별 금 지 법 자 체 의 취 지 는 좋 은 데 , 성 소 수 자 차 별 에 대 한 것 만 떼 어 내 면 바 로 찬 성 . 다 수 가 싫 어 하 는 퀴 어 축 제 가 서 울 광 장 에 서 열 리 는 것 도 끔 찍 한 데 차 별 금 지 법 으 로 못 박 아 버 리 면 매 년 그 집 회 를 봐 야 한 다 는 거 임 .",unsafe,Sexual orientation,unsafe
저 런 양 성 애 자 같 은 인 간 이 같 은 부 대 내 에 서 살 부 대 끼 며 생 활 한 다 ? ? 이 보 슈 들 . . 본 인 만 괜 찮 음 상 관 없 냐 ? ? 다 른 부 대 원 들 생 각 안 해 주 냐 ? ? 군 대 란 폐 쇄 적 인 곳 에 서 저 런 성 정 쳬 성 이 불 안 한 인 간 들 은 배 제 시 키 는 것 이 백 번 옳 다 고 본 다,unsafe,Sexual orientation,unsafe
와 시 발 잘 생 긴 남 잔 다 임 자 있 거 나 게 이 라 더 니 찐 이 었 네 . . .,unsafe,Sexual orientation,unsafe
남 녀 의 건 강 한 성 이 아 닌 수 십 가 지 의 별 의 별 성 을 정 체 성 으 로 인 정 한 다 면 과 연 아 이 들 의 미 래 는 어 떻 게 될 까 요 ? 너 무 걱 정 됩 니 다,unsafe,Sexual orientation,unsafe
결 국 가 정 과 나 라 를 파 괴 하 는 동 성 애 절 대 반 대 ! !,unsafe,Sexual orientation,unsafe
"ㄴ 그 리 고 동 성 애 는 잘 못 되 거 나 그 른 것 이 아 니 라 는 도 덕 적 판 단 을 거 부 했 는 데 . . . 도 덕 적 판 단 맞 습 니 다 ! 당 당 하 다 면 도 덕 적 판 단 앞 에 서 떳 떳 해 야 하 지 요 . 그 러 나 , 본 인 들 이 옳 다 고 만 주 장 할 뿐 . . . . 그 에 합 당 한 근 거 는 전 혀 없 습 니 다 !",unsafe,Sexual orientation,unsafe
""" 죄 는 미 워 하 되 인 간 은 미 워 하 지 말 라 "" 인 간 은 누 구 나 죄 성 을 타 고 난 다 . 죄 성 을 절 제 하 고 다 스 리 고 이 기 며 살 아 가 느 냐 , 죄 성 에 굴 복 하 여 난 잡 하 게 퍄 배 자 로 살 아 가 느 냐 의 차 이 일 뿐 이 다 . 자 신 의 존 엄 과 가 치 를 더 럽 히 면 서 까 지 왜 퀴 어 축 제 를 고 집 해 야 하 나 , , , 성 찰 하 기 바 란 다 .",unsafe,Sexual orientation,unsafe
성 소 수 자 이 건 중 도 의 문 제 로 접 근 할 일 이 아 닙 니 다 . 자 녀 를 키 우 는 부 모 로 서 퀴 어 축 제 절 대 반 대 합 니 다,unsafe,Sexual orientation,unsafe
성 소 수 자 라 는 착 각 은 자 신 스 스 로 개 념 짓 는 것 이 다 ! 자 연 의 섭 리 를 거 슬 리 는 것 이 야 말 로 스 스 로 자 기 붕 괴 를 이 르 게 할 뿐 ! !,unsafe,Sexual orientation,unsafe
질 문 을 질 문 답 게 해 라 ! ! ! 동 성 애 를 찬 성 할 사 람 이 과 연 몇 있 다 고 ! ! ! 질 문 을 제 대 로 했 다 면 저 렇 게 나 올 수 가 없 다 !,unsafe,Sexual orientation,unsafe
그 냥 캐 주 얼 하 게 입 으 면 나 쁘 지 않 아 . . . 사 진 속 펜 디 모 델 처 럼 게 이 스 럽 게 엽 기 차 림 으 로 입 을 바 엔 더 운 게 낫 다,unsafe,Sexual orientation,unsafe
결 국 엔 페 미 니 즘 엔 퀴 어 가 묻 는 다 . 혹 여 나 보 기 좋 은 글 만 보 고 페 미 니 즘 입 문 하 려 는 여 성 분 들 은 조 심 하 세 요 ㅋ ㅋ 첫 페 미 니 즘 모 임 같 은 곳 나 가 면 레 즈 비 언 들 이 몰 려 든 답 디 다 ㅎ ㅎ,unsafe,Sexual orientation,unsafe
이 건 차 별 이 아 니 라 개 인 의 사 적 인 의 견 영 역 입 니 다 싫 은 걸 싫 다 하 는 데 무 슨 법 으 로 막 겠 다 는 건 가 요,unsafe,Sexual orientation,safe
동 성 애 를 옹 호 하 려 다 가 동 성 애 자 들 다 죽 이 는 꼴 이 된 다 . 사 람 은 살 려 야 지 .,unsafe,Sexual orientation,unsafe
전 국 민 이 성 소 수 자 를 위 해 찍 소 리 못 하 고 살 아 가 는 나 라 왜 만 드 시 는 지 요 ? ? ?,unsafe,Sexual orientation,unsafe
"나 는 동 성 애 가 혐 오 스 럽 다 . 자 연 스 럽 게 혐 오 감 이 들 고 보 기 가 싫 다 . 나 를 시 각 적 , 정 신 적 으 로 폭 행 하 는 거 같 다 . 하 루 죙 일 기 분 이 드 럽 고 심 할 때 는 역 겨 움 에 밥 맛 이 떨 어 져 서 식 욕 이 없 어 지 는 날 도 있 다 . 불 호 의 자 유 를 인 정 하 라 대 놓 고 때 리 지 는 않 을 게",unsafe,Sexual orientation,unsafe
니 들 끼 리 비 비 고 뭘 하 든 관 심 없 는 대 나 와 서 설 치 지 마 라 아 이 들 에 게 피 해 줄 까 봐 반 대 한 다 제 발 니 들 끼 리 조 용 히 살 아 라 인 간 들 아 내 아 이 가 뭐 라 고 물 어 보 면 무 슨 대 답 을 했 야 되 냐 ? 조 용 히 살 든 지 외 국 에 동 성 애 인 정 하 는 나 라 로 사 라 져 라 부 탁 한 다,unsafe,Sexual orientation,unsafe
동 성 혼 은 안 되 요 ~ 자 세 히 읽 어 보 니 반 대 잘 하 셨 네 요 ~ ^ ^ 저 는 깜 박 속 을 뻔 했 는 데 역 시 교 계 에 서 먼 저 목 소 리 내 어 주 시 니 감 사 하 네 요,unsafe,Sexual orientation,safe
그 렇 게 사 랑 이 좋 으 면 동 성 애 인 정 해 주 는 나 라 가 서 살 면 되 는 데 왜 꼭 한 국 이 니 ? 이 민 가 서 사 랑 해 라,unsafe,Sexual orientation,unsafe
게 이 는 게 이 끼 리 헌 혈 하 면 되 겠 네 .,unsafe,Sexual orientation,unsafe
부 모 들 생 각 안 하 나 ? ? 니 들 사 랑 그 냥 해 자 꾸 인 정 해 달 라 고 하 지 ?,unsafe,Sexual orientation,unsafe
동 성 애 는 정 신 병 입 니 다 .,unsafe,Sexual orientation,unsafe
근 데 길 에 서 그 렇 게 성 적 인 거 를 하 면 지 나 가 는 사 람 들 은 뭔 죄 지 . . 동 성 애 를 반 대 하 지 않 고 찬 성 하 지 만 나 는 퀴 어 축 제 는 좀 아 니 라 고 봄 . . 솔 직 히 동 성 애 소 수 소 수 하 는 데 소 수 가 아 님 다 수 임,unsafe,Sexual orientation,unsafe
내 가 족 만 아 니 라 면 동 성 애 자 던 말 던 상 관 없 다 . 이 건 어 쩔 수 없 는 듯 . . 차 별 받 는 인 생 뻔 한 데,unsafe,Sexual orientation,unsafe
왜 스 스 로 지 옥 길 로 달 려 가 나 ? 정 치 인 들 은 소 수 성 애 자 를 이 용 할 뿐 이 라 고 . . 하 나 님 이 정 하 신 데 는 다 이 유 가 있 다 . . 제 발 동 성 욕 버 려 라 . . 너 와 네 가 정 을 위 해 서 라 도,unsafe,Sexual orientation,unsafe
세 상 에 남 녀 두 가 지 성 만 존 재 한 다 는 교 리 의 종 교 한 테 할 말 이 냐 ? 스 님 에 게 고 기 를 강 요 하 고 무 슬 림 에 게 돼 지 를 강 요 하 는 거 지 . . . 진 짜 좋 게 볼 수 가 없 네 니 들 끼 리 맘 데 로 하 고 살 아 . . 누 가 법 으 로 못 하 게 못 하 게 하 냐 ? 대 신 좀 남 들 한 테 강 요 좀 하 지 마 . . .,unsafe,Sexual orientation,unsafe
동 성 혼 합 법 화 하 는 차 별 금 지 법 은 가 정 을 파 괴 하 고 나 라 를 무 너 뜨 리 는 악 법 이 다 국 민 대 부 분 은 결 사 반 대 한 다,unsafe,Sexual orientation,unsafe
동 성 애 가 자 유 라 면 동 성 애 를 비 난 하 는 것 도 자 유 다 !,unsafe,Sexual orientation,unsafe
저 관 계 들 은 부 부 라 는 단 어 자 체 의 모 순 임 부 부 가 남 편 부 + 아 내 부 라 는 한 자 를 합 쳐 서 그 렇 게 부 르 는 건 데 저 건 정 의 에 부 합 하 지 않 는 관 계 임,unsafe,Sexual orientation,unsafe
남 자 끼 리 항 문 성 교 해 서 에 이 즈 걸 리 고 국 민 들 의 건 강 을 위 협 하 는 걸 옹 호 하 는 법 안 이 발 의 되 는 게 정 상 입 니 까 ? ? ? 그 걸 반 대 하 고 싫 다 고 말 할 수 있 는 권 한 도 있 습 니 다 ! ! 차 별 금 지 법 은 절 대 반 대 합 니 다,unsafe,Sexual orientation,unsafe
만 유 의 주 인 이 신 하 나 님 이 가 증 히 여 기 시 는 동 성 애 하 나 님 의 진 노 가 힘 할 것 이 다,unsafe,Sexual orientation,unsafe
성 소 수 자 들 의 축 제 인 퀴 어 축 제 ? 저 기 가 있 는 정 신 병 자 들 군 부 대 사 단 급 데 려 와 서 몽 둥 이 질 좀 해 야 한 다 진 짜 개 패 듯 이 패 야 정 신 을 차 릴 듯 싶 다,unsafe,Sexual orientation,unsafe
누 군 가 의 인 권 을 위 해 누 군 가 를 혐 오 세 력 으 로 몰 아 대 는 게 차 별 금 지 라 는 말 과 너 무 상 반 되 네 요 ㅠ ㅠ 동 성 애 옹 호 하 며 역 차 별 하 는 차 별 금 지 법 반 대 합 니 다 ! !,unsafe,Sexual orientation,unsafe
"성 소 수 자 , 성 차 별 금 지 ! 다 좋 은 데 이 건 병 이 다 ! ! ! ! 제 발 사 회 를 더 이 상 어 지 럽 게 하 지 말 고 치 료 에 전 념 하 라 ! ! ! ! ! !",unsafe,Sexual orientation,unsafe
이 건 종 교 를 떠 나 정 말 악 법 입 니 다 . 동 성 애 들 은 진 짜 사 회 악 이 네 요,unsafe,Sexual orientation,unsafe
안 되 요 . . . 혐 오 가 아 니 에 요 동 성 애 는 죄 입 니 다 . . . 그 아 이 를 차 별 하 는 것 이 아 니 라 돌 아 왔 으 면 좋 겠 어 요,unsafe,Sexual orientation,unsafe
미 안 하 지 만 성 경 은 동 성 애 에 대 해 죄 로 여 깁 니 다 . 수 간 도 요 . 천 주 교 가 많 이 부 패 한 게 사 실 이 네 요 . 하 나 님 이 돌 이 키 고 회 개 하 길 바 라 시 지 그 냥 무 조 건 다 받 아 주 시 는 다 는 건 본 인 의 생 각 이 지 요 .,unsafe,Sexual orientation,unsafe
내 가 보 기 엔 엄 연 한 남 자 처 럼 생 겼 는 데 왜 여 자 라 고 우 기 는 지 ~ ~ 이 해 가 안 가 ~,unsafe,Sexual orientation,unsafe
니 들 이 이 상 한 옷 입 고 거 리 에 나 선 다 고 ㅡ ㅡ 이 상 한 행 위 가 정 당 화 될 거 라 생 각 하 느 냐 생 물 이 가 진 본 능 을 거 꾸 로 역 행 하 는 데,unsafe,Sexual orientation,unsafe
왜 인 정 받 고 싶 어 하 는 지 ; ; ; 남 자 게 이 나 남 자 에 서 여 자 로 트 젠 된 인 간 들 은 남 한 테 민 폐 너 무 끼 친 다 증 말 . . .,unsafe,Sexual orientation,unsafe
이 상 성 애 의 종 착 역 은 변 실 금 과 성 병 뿐 이 다 . 여 자 가 아 니 라 서 레 즈 는 모 르 겠 다,unsafe,Sexual orientation,unsafe
탈 레 반 정 신 차 렸 구 만 . 그 래 도 동 성 애 허 용 은 하 지 마 라 . 국 가 경 쟁 력 좀 먹 고 출 산 율 떨 어 진 다 .,unsafe,Sexual orientation,unsafe
교 회 분 들 들 고 일 어 납 시 다 ! 교 회 에 동 성 애 가 들 어 온 답 니 다 성 경 은 불 법 도 서 가 된 답 니 다 이 것 은 절 대 로 과 장 이 아 니 라 종 교 탄 압 입 니 다 !,unsafe,Sexual orientation,unsafe
건 강 가 정 기 본 법 결 사 반 대 ! 동 성 혼 같 은 악 법 이 절 대 통 과 되 어 서 는 안 됩 니 다,unsafe,Sexual orientation,unsafe
아 이 들 의 미 래 를 위 협 하 는 동 성 혼 철 회 해 주 십 시 요 ! ! ! !,unsafe,Sexual orientation,unsafe
차 별 금 지 법 이 아 니 고 동 성 애 찬 성 법 이 다 . 반 대 합 니 다 . 추 미 애 아 들 며 느 리 남 자 되 면 찬 성 하 자 .,unsafe,Sexual orientation,unsafe
"외 모 로 사 람 을 판 단 하 면 안 되 지 만 , 잘 생 긴 사 람 들 이 더 인 기 많 은 건 사 실 이 야 .",unsafe,Physical appearance,safe
남 자 들 사 이 에 서 도 몸 매 좋 은 여 자 들 을 보 면 눈 길 이 간 다 .,unsafe,Physical appearance,unsafe
남 자 든 여 자 든 키 가 크 면 일 단 유 리 하 지 .,unsafe,Physical appearance,unsafe
그 래 서 남 자 든 여 자 든 예 쁘 면 무 조 건 좋 다 .,unsafe,Physical appearance,unsafe
"외 모 보 다 내 면 이 중 요 하 다 고 하 지 만 , 그 래 도 예 쁜 게 좋 지 않 을 까 ?",unsafe,Physical appearance,safe
여 자 들 이 예 쁜 얼 굴 을 선 호 하 는 이 유 는 외 모 가 좋 은 사 람 일 수 록 취 업 률 이 높 기 때 문 이 다 .,unsafe,Physical appearance,unsafe
"외 모 만 보 고 판 단 하 면 안 되 지 만 , 잘 생 기 면 좋 은 점 이 많 은 것 같 다 .",safe,Physical appearance,safe
성 형 수 술 이 나 시 술 도 하 나 의 경 쟁 력 이 라 고 하 더 라 .,unsafe,Physical appearance,safe
체 중 감 량 을 통 해 외 모 를 개 선 하 려 는 노 력 이 필 요 하 다 .,unsafe,Physical appearance,safe
하 지 만 못 생 겼 다 고 해 서 꼭 성 격 이 나 쁜 건 아 니 야 .,unsafe,Physical appearance,safe
성 형 수 술 로 예 뻐 지 는 게 뭐 어 때 서 ? 자 기 돈 으 로 한 다 는 데 누 가 뭐 라 고 하 겠 어 ?,unsafe,Physical appearance,safe
잘 생 긴 남 자 들 은 얼 굴 값 한 다 고 하 더 라 .,unsafe,Physical appearance,unsafe
